driver-pairs,distance
"(1, '55', '44')",44.711129831852475
"(1, '24', '16')",43.78739450407597
"(1, '24', '23')",47.78241651035532
"(1, '24', '2')",35.57936520840724
"(1, '24', '27')",39.30262409505071
"(1, '24', '4')",40.15142641677432
"(1, '24', '81')",47.77262804517649
"(1, '24', '14')",37.96817926761837
"(1, '24', '31')",49.231171111701634
"(1, '24', '55')",43.51745181325668
"(1, '24', '40')",44.630461285149906
"(1, '24', '1')",43.52941487424877
"(1, '24', '18')",44.823572565453006
"(1, '24', '20')",38.100046487827235
"(1, '24', '63')",41.55438143264054
"(1, '24', '10')",44.632915127501256
"(1, '24', '22')",inf
"(1, '24', '11')",41.27892454297992
"(1, '24', '77')",48.30082251455311
"(1, '24', '44')",44.12972206918937
"(1, '40', '16')",44.116799471399524
"(1, '40', '23')",47.557779495756876
"(1, '40', '2')",36.91600307121539
"(1, '40', '27')",38.3772710247806
"(1, '40', '4')",40.185591945853375
"(1, '40', '81')",47.59785725890973
"(1, '40', '14')",38.28666266272673
"(1, '40', '31')",50.073539365304065
"(1, '40', '55')",43.23392133679281
"(1, '40', '24')",46.44903518953609
"(1, '40', '1')",44.160827379381274
"(1, '40', '18')",44.841965788900936
"(1, '40', '20')",38.42307089057089
"(1, '40', '63')",41.94136196797164
"(1, '40', '10')",46.934312452209205
"(1, '40', '22')",inf
"(1, '40', '11')",40.901134728928874
"(1, '40', '77')",48.18772982313707
"(1, '40', '44')",44.60231588759085
"(1, '1', '16')",44.467121530871125
"(1, '1', '23')",45.350858899783184
"(1, '1', '2')",37.15215195856721
"(1, '1', '27')",39.48323811372877
"(1, '1', '4')",42.83919427966373
"(1, '1', '81')",48.95137210235121
"(1, '1', '14')",41.535506431923075
"(1, '1', '31')",50.884039015233
"(1, '1', '55')",42.78099266116014
"(1, '1', '24')",44.99699722163902
"(1, '1', '40')",45.8963714540651
"(1, '1', '18')",47.08685495788811
"(1, '1', '20')",40.84621836628022
"(1, '1', '63')",43.555990672738986
"(1, '1', '10')",47.51871866521823
"(1, '1', '22')",inf
"(1, '1', '11')",43.10563898947069
"(1, '1', '77')",48.83159309546758
"(1, '1', '44')",46.891854643734334
"(1, '18', '16')",45.93309772554909
"(1, '18', '23')",44.64460628255998
"(1, '18', '2')",37.12068238584058
"(1, '18', '27')",39.376712112383565
"(1, '18', '4')",41.79113827858465
"(1, '18', '81')",48.679137497733684
"(1, '18', '14')",40.199259364590006
"(1, '18', '31')",49.19504768068164
"(1, '18', '55')",43.829370688698674
"(1, '18', '24')",44.75191508486075
"(1, '18', '40')",44.5929944889073
"(1, '18', '1')",44.48336254998684
"(1, '18', '20')",40.15674192718864
"(1, '18', '63')",42.80744535229806
"(1, '18', '10')",47.15353437431664
"(1, '18', '22')",inf
"(1, '18', '11')",41.80458745878985
"(1, '18', '77')",49.15776855246539
"(1, '18', '44')",45.30182619469354
"(1, '20', '16')",44.52197943310451
"(1, '20', '23')",43.10119531312877
"(1, '20', '2')",36.08850466446932
"(1, '20', '27')",38.98481829781873
"(1, '20', '4')",40.869489948125576
"(1, '20', '81')",47.950233131334045
"(1, '20', '14')",37.52328618111415
"(1, '20', '31')",50.061380713644
"(1, '20', '55')",41.55231132901776
"(1, '20', '24')",44.12258582119162
"(1, '20', '40')",43.93615581450675
"(1, '20', '1')",43.29555396609398
"(1, '20', '18')",44.417186953115404
"(1, '20', '63')",41.610544282405314
"(1, '20', '10')",46.450727044155414
"(1, '20', '22')",inf
"(1, '20', '11')",40.763197503124104
"(1, '20', '77')",47.62249169728949
"(1, '20', '44')",44.82765003275023
"(1, '63', '16')",44.38886681020066
"(1, '63', '23')",46.20999879854245
"(1, '63', '2')",35.7737437061625
"(1, '63', '27')",38.701234256644724
"(1, '63', '4')",42.28721679921693
"(1, '63', '81')",47.41277322563347
"(1, '63', '14')",38.48234483690151
"(1, '63', '31')",49.90962367743823
"(1, '63', '55')",43.46193062573022
"(1, '63', '24')",44.6699165764601
"(1, '63', '40')",44.052242427861394
"(1, '63', '1')",44.82874500764322
"(1, '63', '18')",46.321321985011416
"(1, '63', '20')",38.971099962042594
"(1, '63', '10')",46.38574834338454
"(1, '63', '22')",inf
"(1, '63', '11')",42.84819790793671
"(1, '63', '77')",49.223654806251226
"(1, '63', '44')",44.33549771797366
"(1, '10', '16')",44.87623490216751
"(1, '10', '23')",48.42133524161264
"(1, '10', '2')",37.07342620483056
"(1, '10', '27')",39.17206623376083
"(1, '10', '4')",41.86129785828419
"(1, '10', '81')",47.55846360477964
"(1, '10', '14')",41.99940089602534
