driver-pairs,distance
"(1, '1', '24')",46.19313816366342
"(1, '16', '55')",48.4370931546633
"(1, '16', '44')",45.35020364054338
"(1, '16', '40')",44.627774865981394
"(1, '16', '14')",47.57743531277244
"(1, '16', '11')",45.256272237560985
"(1, '16', '81')",44.3305096279441
"(1, '16', '27')",48.60569008995962
"(1, '16', '4')",46.84162239972195
"(1, '16', '1')",43.30317500485389
"(1, '16', '10')",44.29742404716491
"(1, '16', '2')",44.60339597604621
"(1, '16', '23')",46.07883534275838
"(1, '16', '22')",inf
"(1, '16', '63')",46.95007443506051
"(1, '16', '31')",47.233791753132074
"(1, '16', '77')",43.386756651898274
"(1, '16', '20')",43.53663102276016
"(1, '16', '18')",47.16113109814445
"(1, '16', '24')",46.360398443005835
"(1, '10', '55')",46.99469079408936
"(1, '10', '44')",43.11587141460668
"(1, '10', '40')",41.29971677118569
"(1, '10', '14')",44.95288283127364
"(1, '10', '11')",41.25704617404559
"(1, '10', '81')",44.91375790293453
"(1, '10', '27')",47.7663276406833
"(1, '10', '4')",44.609393907826124
"(1, '10', '1')",41.619177810067754
"(1, '10', '16')",44.63741660503347
"(1, '10', '2')",43.509014656200705
"(1, '10', '23')",44.472452687436544
"(1, '10', '22')",inf
"(1, '10', '63')",45.15522921544171
"(1, '10', '31')",45.18132917236622
"(1, '10', '77')",39.88526497007031
"(1, '10', '20')",41.78779336933534
"(1, '10', '18')",44.8182695042206
"(1, '10', '24')",45.127484701728655
"(1, '2', '55')",49.946158509451315
"(1, '2', '44')",45.00180091515965
"(1, '2', '40')",45.588743471081685
"(1, '2', '14')",47.22201227663345
"(1, '2', '11')",45.34907757317707
"(1, '2', '81')",44.48625135743259
"(1, '2', '27')",48.48333367278163
"(1, '2', '4')",46.504756215296936
"(1, '2', '1')",44.12612327299764
"(1, '2', '16')",46.35393272471691
"(1, '2', '10')",45.61477421682949
"(1, '2', '23')",45.42685231146655
"(1, '2', '22')",inf
"(1, '2', '63')",46.53718817743214
"(1, '2', '31')",47.12731236434033
"(1, '2', '77')",43.6913144991006
"(1, '2', '20')",44.36418497646195
"(1, '2', '18')",47.00120799001049
"(1, '2', '24')",46.024343317086455
"(1, '23', '55')",48.851422028533506
"(1, '23', '44')",43.846542313951964
"(1, '23', '40')",42.81634991554139
"(1, '23', '14')",45.999256495432924
"(1, '23', '11')",43.650763765895164
"(1, '23', '81')",43.17416606003911
"(1, '23', '27')",48.114391589669516
"(1, '23', '4')",45.33633596529608
"(1, '23', '1')",41.86202723914508
"(1, '23', '16')",46.40063202585684
"(1, '23', '10')",42.9829170578618
"(1, '23', '2')",44.27669809431092
"(1, '23', '22')",inf
"(1, '23', '63')",46.263906467074264
"(1, '23', '31')",45.8888705047496
"(1, '23', '77')",42.16190779423042
"(1, '23', '20')",42.39332630870859
"(1, '23', '18')",45.706062685959544
"(1, '23', '24')",45.74113136832921
"(1, '22', '55')",inf
"(1, '22', '44')",inf
"(1, '22', '40')",inf
"(1, '22', '14')",inf
"(1, '22', '11')",inf
"(1, '22', '81')",inf
"(1, '22', '27')",inf
"(1, '22', '4')",inf
"(1, '22', '1')",inf
"(1, '22', '16')",inf
"(1, '22', '10')",inf
"(1, '22', '2')",inf
"(1, '22', '23')",inf
"(1, '22', '63')",inf
"(1, '22', '31')",inf
"(1, '22', '77')",inf
"(1, '22', '20')",inf
"(1, '22', '18')",inf
"(1, '22', '24')",inf
"(1, '63', '55')",49.72611900484163
"(1, '63', '44')",45.89011178623111
"(1, '63', '40')",44.83151704014422
"(1, '63', '14')",48.38628245612566
"(1, '63', '11')",44.824924759326194
"(1, '63', '81')",43.785131333691474
"(1, '63', '27')",48.94906655228674
"(1, '63', '4')",46.93981543991004
"(1, '63', '1')",43.818156032298546
"(1, '63', '16')",47.04234641972901
"(1, '63', '10')",44.83079359390745
"(1, '63', '2')",45.991795556596166
"(1, '63', '23')",46.639994066665516
"(1, '63', '22')",inf
"(1, '63', '31')",46.50765087056281
"(1, '63', '77')",43.42716309855066
"(1, '63', '20')",43.5667274169694
"(1, '63', '18')",46.73946929274633
"(1, '63', '24')",46.08499500939857
"(1, '31', '55')",47.956931451163896
"(1, '31', '44')",44.88775430730049
"(1, '31', '40')",44.90487032972386
"(1, '31', '14')",46.81812502984378
"(1, '31', '11')",44.13934786279503
"(1, '31', '81')",45.3424164674683
"(1, '31', '27')",48.03593506804574
"(1, '31', '4')",47.347317546887936
"(1, '31', '1')",44.03313551192783
"(1, '31', '16')",45.47034764074608
"(1, '31', '10')",44.12704582405442
"(1, '31', '2')",44.89738239068947
"(1, '31', '23')",45.888860868689726
