driver-pairs,distance
"(1, '1', '2')",39.124834340497706
"(1, '18', '77')",42.39991298997984
"(1, '18', '4')",38.64043028218916
"(1, '18', '14')",42.79235712903965
"(1, '18', '40')",42.38565847210443
"(1, '18', '16')",42.60950843361719
"(1, '18', '63')",39.552445147452914
"(1, '18', '20')",38.984540387291496
"(1, '18', '10')",36.26941324459003
"(1, '18', '1')",42.834326927842916
"(1, '18', '11')",52.139060982545296
"(1, '18', '24')",42.57449340809428
"(1, '18', '27')",38.27208240501123
"(1, '18', '81')",38.76966364498091
"(1, '18', '55')",35.77674544065055
"(1, '18', '31')",41.31634342727983
"(1, '18', '23')",41.684628401648546
"(1, '18', '22')",inf
"(1, '18', '44')",44.839554214766174
"(1, '18', '2')",37.424976300559045
"(1, '11', '77')",38.37150937044951
"(1, '11', '4')",38.081482609733456
"(1, '11', '14')",43.50057704222117
"(1, '11', '40')",43.822807042196374
"(1, '11', '16')",42.4857181552696
"(1, '11', '63')",39.081221808717345
"(1, '11', '20')",36.81630368318606
"(1, '11', '10')",37.28032763148979
"(1, '11', '1')",41.23410097314885
"(1, '11', '18')",37.46342734435046
"(1, '11', '24')",40.234212243283196
"(1, '11', '27')",35.675020411289324
"(1, '11', '81')",36.20462503602595
"(1, '11', '55')",37.90567226371562
"(1, '11', '31')",39.09747440824071
"(1, '11', '23')",39.55161009756016
"(1, '11', '22')",inf
"(1, '11', '44')",39.10638798908684
"(1, '11', '2')",33.96840436879268
"(1, '24', '77')",42.43314671544934
"(1, '24', '4')",39.341814767359466
"(1, '24', '14')",43.4562347863039
"(1, '24', '40')",43.19686853286162
"(1, '24', '16')",43.746937869395545
"(1, '24', '63')",39.281614325608494
"(1, '24', '20')",41.89311259323252
"(1, '24', '10')",37.59581860007895
"(1, '24', '1')",42.32697989756812
"(1, '24', '18')",39.06162290873973
"(1, '24', '11')",51.876250448403056
"(1, '24', '27')",38.03586155870037
"(1, '24', '81')",38.382767747038145
"(1, '24', '55')",37.9921375683841
"(1, '24', '31')",40.13166404537286
"(1, '24', '23')",40.41155495165114
"(1, '24', '22')",inf
"(1, '24', '44')",42.316673341997536
"(1, '24', '2')",36.703389829419045
"(1, '27', '77')",41.27018943504272
"(1, '27', '4')",39.25944928810728
"(1, '27', '14')",40.691535582968896
"(1, '27', '40')",43.14760442264378
"(1, '27', '16')",40.55463846492181
"(1, '27', '63')",40.29151190551543
"(1, '27', '20')",39.94027418510943
"(1, '27', '10')",38.293928251609756
"(1, '27', '1')",41.02895775859637
"(1, '27', '18')",39.422933715811126
"(1, '27', '11')",53.825103579362775
"(1, '27', '24')",43.6115231942124
"(1, '27', '81')",37.84129576353821
"(1, '27', '55')",36.15647077158151
"(1, '27', '31')",37.160124420527076
"(1, '27', '23')",39.997761787530045
"(1, '27', '22')",inf
"(1, '27', '44')",41.67460008232742
"(1, '27', '2')",36.16526545155696
"(1, '81', '77')",38.765465955655
"(1, '81', '4')",40.04138236005745
"(1, '81', '14')",40.90113233781933
"(1, '81', '40')",43.80942908590511
"(1, '81', '16')",42.1499640934731
"(1, '81', '63')",40.3586806871223
"(1, '81', '20')",40.099183144297264
"(1, '81', '10')",38.347464162190484
"(1, '81', '1')",42.918584925570705
"(1, '81', '18')",38.39711598644852
"(1, '81', '11')",53.0379397847908
