driver-pairs,distance
"(1, '11', '14')",4010.7326106556775
"(1, '11', '31')",4303.183489409178
"(1, '11', '27')",4726.896553753424
"(1, '11', '77')",3679.06835280562
"(1, '11', '2')",4180.418344471326
"(1, '11', '63')",8708.479155774028
"(1, '11', '10')",4880.316866912893
"(1, '11', '24')",4124.157212739912
"(1, '11', '23')",3190.5228252714196
"(1, '11', '16')",4939.571542886536
"(1, '11', '81')",2595.082929343766
"(1, '27', '18')",3114.0853015233038
"(1, '27', '4')",5351.469003310352
"(1, '27', '40')",11027.019213128378
"(1, '27', '44')",5681.060141950466
"(1, '27', '20')",2850.270358595588
"(1, '27', '55')",10419.481542430654
"(1, '27', '1')",14606.830863865349
"(1, '27', '14')",14160.665695233109
"(1, '27', '31')",3024.4718001984693
"(1, '27', '11')",4247.699070186681
"(1, '27', '77')",2812.956520576262
"(1, '27', '2')",3865.4439454092535
"(1, '27', '63')",5713.36195188286
"(1, '27', '10')",2807.5932609593037
"(1, '27', '24')",2669.2163296736785
"(1, '27', '23')",13084.368945600756
"(1, '27', '16')",6805.978588346208
"(1, '27', '81')",7650.772830015443
"(1, '77', '18')",2939.138716754824
"(1, '77', '4')",6061.00579719162
"(1, '77', '40')",13055.826907386978
"(1, '77', '44')",10947.364672188614
"(1, '77', '20')",3477.079064575734
"(1, '77', '55')",10115.075396194405
"(1, '77', '1')",12808.650427869276
"(1, '77', '14')",15240.324132089303
"(1, '77', '31')",2772.2883618889928
"(1, '77', '11')",7065.836359024772
"(1, '77', '27')",3440.5246331915127
"(1, '77', '2')",3009.7977261154533
"(1, '77', '63')",8746.31891226135
"(1, '77', '10')",2723.565534550954
"(1, '77', '24')",2865.016494919651
"(1, '77', '23')",8476.508041773166
"(1, '77', '16')",7667.687991139028
"(1, '77', '81')",10258.98318205927
"(1, '2', '18')",3185.300182631924
"(1, '2', '4')",16562.535186760022
"(1, '2', '40')",15727.322290564442
"(1, '2', '44')",9297.797572230533
"(1, '2', '20')",3721.219951752586
"(1, '2', '55')",9534.275694304111
"(1, '2', '1')",11550.894012977318
"(1, '2', '14')",13971.111865469069
"(1, '2', '31')",3635.8143342597455
"(1, '2', '11')",6668.326444522363
"(1, '2', '27')",5714.879388410295
"(1, '2', '77')",8350.259299744064
"(1, '2', '63')",11102.037289674627
"(1, '2', '10')",3360.5072969278226
"(1, '2', '24')",2081.2344372683087
"(1, '2', '23')",12524.031945294146
"(1, '2', '16')",7556.366309270081
"(1, '2', '81')",8850.6059497308
"(1, '63', '18')",4250.090209420375
"(1, '63', '4')",4286.47168025219
"(1, '63', '40')",3539.6796699841143
"(1, '63', '44')",4753.802089908931
"(1, '63', '20')",4736.680252463072
"(1, '63', '55')",10435.17861766696
"(1, '63', '1')",12034.19987366234
"(1, '63', '14')",3823.8405748654595
"(1, '63', '31')",4434.205798649634
"(1, '63', '11')",2148.475356610353
"(1, '63', '27')",3730.474761369312
"(1, '63', '77')",3261.3089067168557
"(1, '63', '2')",3912.0518096122546
"(1, '63', '10')",5001.502561955325
"(1, '63', '24')",4053.6231636309544
"(1, '63', '23')",5865.556444101958
"(1, '63', '16')",2678.6764446371417
"(1, '63', '81')",3155.049005031495
"(1, '10', '18')",2737.0502382302543
"(1, '10', '4')",12890.345994366866
"(1, '10', '40')",15010.87884737823
"(1, '10', '44')",11619.151802534247
"(1, '10', '20')",2623.319880124138
"(1, '10', '55')",13794.621138144164
"(1, '10', '1')",11851.788336514419
"(1, '10', '14')",14128.458076392426
"(1, '10', '31')",4745.994101703487
"(1, '10', '11')",9476.404672849812
"(1, '10', '27')",13616.913948233474
"(1, '10', '77')",12775.127297638985
"(1, '10', '2')",14824.398082924663
"(1, '10', '63')",13371.46149930221
"(1, '10', '24')",14515.916365597197
"(1, '10', '23')",9592.542680944856
"(1, '10', '16')",10865.553527077856
"(1, '10', '81')",12465.938097321354
"(1, '24', '18')",2446.301084207789
"(1, '24', '4')",13697.807278134675
"(1, '24', '40')",10232.378397433708
"(1, '24', '44')",5587.122042477185
"(1, '24', '20')",2669.9911507185498
"(1, '24', '55')",8196.344940786437
"(1, '24', '1')",9770.912587663877
"(1, '24', '14')",9818.609718341866
"(1, '24', '31')",3327.4664282452045
"(1, '24', '11')",9476.4838336703
"(1, '24', '27')",13264.127892228164
"(1, '24', '77')",17089.14175676438
"(1, '24', '2')",11713.754870581823
"(1, '24', '63')",12317.921203850005
"(1, '24', '10')",2841.343382059064
"(1, '24', '23')",14626.551207567036
"(1, '24', '16')",9665.223642481751
"(1, '24', '81')",7290.7627778440965
"(1, '23', '18')",3718.6077603514696
"(1, '23', '4')",3501.760748409438
"(1, '23', '40')",4414.44488241926
"(1, '23', '44')",2971.7781080475256
"(1, '23', '20')",3807.5247095180207
"(1, '23', '55')",5943.377955245389
"(1, '23', '1')",5595.60662307636
"(1, '23', '14')",4710.15042883663
"(1, '23', '31')",3225.3546640412474
"(1, '23', '11')",18512.369439983257
"(1, '23', '27')",4004.177258082646
"(1, '23', '77')",4393.197047587166
"(1, '23', '2')",4587.7801309194865
"(1, '23', '63')",9641.191307033296
"(1, '23', '10')",3908.5183051780605
"(1, '23', '24')",3591.240498136582
"(1, '23', '16')",12711.312373298158
"(1, '23', '81')",12421.598885344132
"(1, '16', '18')",4175.252561796297
"(1, '16', '4')",3266.6608022063197
"(1, '16', '40')",3892.2997644733505
"(1, '16', '44')",4033.1632505597136
"(1, '16', '20')",4936.067713911083
"(1, '16', '55')",13843.404499496095
"(1, '16', '1')",13943.463266511595
"(1, '16', '14')",3897.9768295129825
"(1, '16', '31')",5222.09983197752
"(1, '16', '11')",4666.6661567698175
"(1, '16', '27')",3847.941635112277
"(1, '16', '77')",3070.5524050331173
"(1, '16', '2')",3863.398020400685
"(1, '16', '63')",5369.5924704364825
"(1, '16', '10')",5123.970064420196
"(1, '16', '24')",5179.128898309778
"(1, '16', '23')",4111.653283372968
"(1, '16', '81')",4466.207728798282
"(1, '81', '18')",3209.2667804221046
"(1, '81', '4')",2630.623876144717
"(1, '81', '40')",3852.9096238586476
"(1, '81', '44')",2650.459049775927
"(1, '81', '20')",3619.1077378425684
"(1, '81', '55')",9259.152958518316
"(1, '81', '1')",6006.302781697055
"(1, '81', '14')",3915.890628808331
"(1, '81', '31')",2933.8725146825295
"(1, '81', '11')",11100.114713440993
"(1, '81', '27')",3795.8216257609265
"(1, '81', '77')",3477.407618854645
"(1, '81', '2')",3148.13248378517
"(1, '81', '63')",17349.927905390607
"(1, '81', '10')",3201.0628301867064
"(1, '81', '24')",3421.080228624348
"(1, '81', '23')",1757.765402459314
"(1, '81', '16')",9548.957011344119
