driver-pairs,distance
"(1, '11', '4')",1784.2228593113043
"(1, '11', '40')",2092.419182131891
"(1, '11', '44')",2502.8333375376246
"(1, '11', '20')",2075.2654134865766
"(1, '11', '55')",3680.326868053146
"(1, '11', '1')",5235.67275686663
"(1, '11', '14')",1821.617063247333
"(1, '11', '31')",1621.56314207792
"(1, '11', '27')",2177.6795563268693
"(1, '11', '77')",1609.6529737457427
"(1, '11', '2')",2122.3462735666303
"(1, '11', '63')",3817.941312081597
"(1, '11', '10')",1813.2400651753978
"(1, '11', '24')",1722.059215220683
"(1, '11', '23')",1207.8879290373661
"(1, '11', '16')",1211.9892371853905
"(1, '11', '81')",1110.2468640142654
"(1, '27', '18')",1483.9342510894783
"(1, '27', '4')",2357.0807882447853
"(1, '27', '40')",4576.10302948482
"(1, '27', '44')",2726.9676398940646
"(1, '27', '20')",1451.160861449667
"(1, '27', '55')",3568.7364368083586
"(1, '27', '1')",5415.892594050564
"(1, '27', '14')",5078.381625235838
"(1, '27', '31')",1348.5826074381957
"(1, '27', '11')",1912.327645759759
"(1, '27', '77')",1186.565176137718
"(1, '27', '2')",1727.8225199019807
"(1, '27', '63')",2362.3931359322914
"(1, '27', '10')",1142.9338433798332
"(1, '27', '24')",1205.0516921494022
"(1, '27', '23')",4065.4324224369907
"(1, '27', '16')",2145.5671841682442
"(1, '27', '81')",3676.8636046171205
"(1, '77', '18')",1428.9714126949118
"(1, '77', '4')",2755.9535310396254
"(1, '77', '40')",6702.805045228178
"(1, '77', '44')",5322.016290702288
"(1, '77', '20')",1686.5489273729797
"(1, '77', '55')",3328.079373632748
"(1, '77', '1')",4491.578242836035
"(1, '77', '14')",5154.900797754686
"(1, '77', '31')",1138.1414279698167
"(1, '77', '11')",2080.1625492756516
"(1, '77', '27')",601.6195403600003
"(1, '77', '2')",1112.5044118800704
"(1, '77', '63')",3030.6390580610664
"(1, '77', '10')",1080.9273056561008
"(1, '77', '24')",1117.948178241994
"(1, '77', '23')",2953.6148661462357
"(1, '77', '16')",2099.6798414716
"(1, '77', '81')",4012.5927669156845
"(1, '2', '18')",1679.0013970997732
"(1, '2', '4')",7333.902179299453
"(1, '2', '40')",4832.951961033602
"(1, '2', '44')",2247.655826945316
"(1, '2', '20')",1303.6626315525777
"(1, '2', '55')",2950.7267422429636
"(1, '2', '1')",3709.502089557155
